index_no,model,simulation,scenario,run,step,time,agent_name,my_payoff,my_play,other_name,other_play,other_payoff
25,ipd,ipd,Scenario1,0,1,2021-09-29T03:39,TTPl_5,0,C,BPl_2,D,5
26,ipd,ipd,Scenario1,0,1,2021-09-29T03:39,TTPl_6,3,C,TTPl_14,C,3
27,ipd,ipd,Scenario1,0,1,2021-09-29T03:39,TTPl_7,0,C,RPl_18,D,5
28,ipd,ipd,Scenario1,0,1,2021-09-29T03:39,TTPl_8,0,C,RPl_9,D,5
29,ipd,ipd,Scenario1,0,1,2021-09-29T03:39,TTPl_9,3,C,TTPl_3,C,3
30,ipd,ipd,Scenario1,0,1,2021-09-29T03:39,TTPl_10,3,C,GPl_0,C,3
31,ipd,ipd,Scenario1,0,1,2021-09-29T03:39,TTPl_11,3,C,GPl_5,C,3
32,ipd,ipd,Scenario1,0,1,2021-09-29T03:39,TTPl_12,0,C,BPl_4,D,5
33,ipd,ipd,Scenario1,0,1,2021-09-29T03:39,TTPl_13,3,C,GPl_8,C,3
34,ipd,ipd,Scenario1,0,1,2021-09-29T03:39,TTPl_14,3,C,TTPl_6,C,3
35,ipd,ipd,Scenario1,0,1,2021-09-29T03:39,TTPl_15,3,C,GPl_4,C,3
36,ipd,ipd,Scenario1,0,1,2021-09-29T03:39,TTPl_16,3,C,GPl_9,C,3
37,ipd,ipd,Scenario1,0,1,2021-09-29T03:39,TTPl_17,3,C,GPl_6,C,3
38,ipd,ipd,Scenario1,0,1,2021-09-29T03:39,TTPl_18,3,C,GPl_16,C,3
39,ipd,ipd,Scenario1,0,1,2021-09-29T03:39,TTPl_19,0,C,BPl_3,D,5
40,ipd,ipd,Scenario1,0,2,2021-09-29T03:39,TTPl_0,3,C,TTPl_2,C,3
41,ipd,ipd,Scenario1,0,2,2021-09-29T03:39,TTPl_1,3,C,TTPl_16,C,3
42,ipd,ipd,Scenario1,0,2,2021-09-29T03:39,TTPl_2,3,C,TTPl_0,C,3
43,ipd,ipd,Scenario1,0,2,2021-09-29T03:39,TTPl_3,0,C,RPl_12,D,5
44,ipd,ipd,Scenario1,0,2,2021-09-29T03:39,TTPl_4,3,C,GPl_19,C,3
45,ipd,ipd,Scenario1,0,2,2021-09-29T03:39,TTPl_5,5,D,GPl_13,C,0
46,ipd,ipd,Scenario1,0,2,2021-09-29T03:39,TTPl_6,3,C,RPl_2,C,3
47,ipd,ipd,Scenario1,0,2,2021-09-29T03:39,TTPl_7,5,D,TTPl_18,C,0
48,ipd,ipd,Scenario1,0,2,2021-09-29T03:39,TTPl_8,5,D,GPl_5,C,0
49,ipd,ipd,Scenario1,0,2,2021-09-29T03:39,TTPl_9,3,C,RPl_6,C,3
50,ipd,ipd,Scenario1,0,2,2021-09-29T03:39,TTPl_10,3,C,GPl_4,C,3
51,ipd,ipd,Scenario1,0,2,2021-09-29T03:39,TTPl_11,3,C,GPl_18,C,3
52,ipd,ipd,Scenario1,0,2,2021-09-29T03:39,TTPl_12,1,D,BPl_6,D,1
53,ipd,ipd,Scenario1,0,2,2021-09-29T03:39,TTPl_13,0,C,BPl_10,D,5
54,ipd,ipd,Scenario1,0,2,2021-09-29T03:39,TTPl_14,0,C,BPl_8,D,5
55,ipd,ipd,Scenario1,0,2,2021-09-29T03:39,TTPl_15,0,C,RPl_4,D,5
56,ipd,ipd,Scenario1,0,2,2021-09-29T03:39,TTPl_16,3,C,TTPl_1,C,3
57,ipd,ipd,Scenario1,0,2,2021-09-29T03:39,TTPl_17,0,C,RPl_18,D,5
58,ipd,ipd,Scenario1,0,2,2021-09-29T03:39,TTPl_18,0,C,TTPl_7,D,5
59,ipd,ipd,Scenario1,0,2,2021-09-29T03:39,TTPl_19,1,D,RPl_7,D,1
60,ipd,ipd,Scenario1,0,3,2021-09-29T03:39,TTPl_0,3,C,RPl_14,C,3
61,ipd,ipd,Scenario1,0,3,2021-09-29T03:39,TTPl_1,3,C,RPl_15,C,3
62,ipd,ipd,Scenario1,0,3,2021-09-29T03:39,TTPl_2,0,C,RPl_9,D,5
63,ipd,ipd,Scenario1,0,3,2021-09-29T03:39,TTPl_3,5,D,GPl_15,C,0
64,ipd,ipd,Scenario1,0,3,2021-09-29T03:39,TTPl_4,3,C,GPl_17,C,3
65,ipd,ipd,Scenario1,0,3,2021-09-29T03:39,TTPl_5,3,C,GPl_8,C,3
66,ipd,ipd,Scenario1,0,3,2021-09-29T03:39,TTPl_6,0,C,BPl_19,D,5
67,ipd,ipd,Scenario1,0,3,2021-09-29T03:39,TTPl_7,3,C,TTPl_9,C,3
68,ipd,ipd,Scenario1,0,3,2021-09-29T03:39,TTPl_8,0,C,RPl_18,D,5
69,ipd,ipd,Scenario1,0,3,2021-09-29T03:39,TTPl_9,3,C,TTPl_7,C,3
70,ipd,ipd,Scenario1,0,3,2021-09-29T03:39,TTPl_10,0,C,RPl_0,D,5
71,ipd,ipd,Scenario1,0,3,2021-09-29T03:39,TTPl_11,3,C,GPl_19,C,3
72,ipd,ipd,Scenario1,0,3,2021-09-29T03:39,TTPl_12,1,D,RPl_19,D,1
73,ipd,ipd,Scenario1,0,3,2021-09-29T03:39,TTPl_13,5,D,GPl_1,C,0
74,ipd,ipd,Scenario1,0,3,2021-09-29T03:39,TTPl_14,5,D,GPl_2,C,0
75,ipd,ipd,Scenario1,0,3,2021-09-29T03:39,TTPl_15,1,D,BPl_5,D,1
76,ipd,ipd,Scenario1,0,3,2021-09-29T03:39,TTPl_16,3,C,RPl_5,C,3
77,ipd,ipd,Scenario1,0,3,2021-09-29T03:39,TTPl_17,5,D,GPl_3,C,0
78,ipd,ipd,Scenario1,0,3,2021-09-29T03:39,TTPl_18,1,D,RPl_8,D,1
79,ipd,ipd,Scenario1,0,3,2021-09-29T03:39,TTPl_19,5,D,GPl_9,C,0
80,ipd,ipd,Scenario1,0,4,2021-09-29T03:39,TTPl_0,3,C,GPl_11,C,3
81,ipd,ipd,Scenario1,0,4,2021-09-29T03:39,TTPl_1,0,C,RPl_6,D,5
82,ipd,ipd,Scenario1,0,4,2021-09-29T03:39,TTPl_2,1,D,RPl_7,D,1
83,ipd,ipd,Scenario1,0,4,2021-09-29T03:39,TTPl_3,0,C,BPl_2,D,5
84,ipd,ipd,Scenario1,0,4,2021-09-29T03:39,TTPl_4,3,C,RPl_8,C,3
85,ipd,ipd,Scenario1,0,4,2021-09-29T03:39,TTPl_5,0,C,RPl_5,D,5
86,ipd,ipd,Scenario1,0,4,2021-09-29T03:39,TTPl_6,1,D,TTPl_10,D,1
87,ipd,ipd,Scenario1,0,4,2021-09-29T03:39,TTPl_7,0,C,RPl_11,D,5
88,ipd,ipd,Scenario1,0,4,2021-09-29T03:39,TTPl_8,5,D,RPl_1,C,0
89,ipd,ipd,Scenario1,0,4,2021-09-29T03:39,TTPl_9,3,C,TTPl_19,C,3
90,ipd,ipd,Scenario1,0,4,2021-09-29T03:39,TTPl_10,1,D,TTPl_6,D,1
91,ipd,ipd,Scenario1,0,4,2021-09-29T03:39,TTPl_11,0,C,BPl_12,D,5
92,ipd,ipd,Scenario1,0,4,2021-09-29T03:39,TTPl_12,5,D,GPl_6,C,0
93,ipd,ipd,Scenario1,0,4,2021-09-29T03:39,TTPl_13,0,C,BPl_14,D,5
94,ipd,ipd,Scenario1,0,4,2021-09-29T03:39,TTPl_14,3,C,RPl_19,C,3
95,ipd,ipd,Scenario1,0,4,2021-09-29T03:39,TTPl_15,5,D,RPl_16,C,0
96,ipd,ipd,Scenario1,0,4,2021-09-29T03:39,TTPl_16,3,C,GPl_1,C,3
97,ipd,ipd,Scenario1,0,4,2021-09-29T03:39,TTPl_17,0,C,RPl_10,D,5
98,ipd,ipd,Scenario1,0,4,2021-09-29T03:39,TTPl_18,1,D,BPl_11,D,1
99,ipd,ipd,Scenario1,0,4,2021-09-29T03:39,TTPl_19,3,C,TTPl_9,C,3
100,ipd,ipd,Scenario1,0,5,2021-09-29T03:39,TTPl_0,0,C,RPl_11,D,5
101,ipd,ipd,Scenario1,0,5,2021-09-29T03:39,TTPl_1,1,D,TTPl_3,D,1
102,ipd,ipd,Scenario1,0,5,2021-09-29T03:39,TTPl_2,5,D,GPl_9,C,0
103,ipd,ipd,Scenario1,0,5,2021-09-29T03:39,TTPl_3,1,D,TTPl_1,D,1
104,ipd,ipd,Scenario1,0,5,2021-09-29T03:39,TTPl_4,0,C,TTPl_13,D,5
105,ipd,ipd,Scenario1,0,5,2021-09-29T03:39,TTPl_5,1,D,BPl_14,D,1
106,ipd,ipd,Scenario1,0,5,2021-09-29T03:39,TTPl_6,5,D,GPl_8,C,0
107,ipd,ipd,Scenario1,0,5,2021-09-29T03:39,TTPl_7,5,D,TTPl_9,C,0
108,ipd,ipd,Scenario1,0,5,2021-09-29T03:39,TTPl_8,0,C,RPl_9,D,5
109,ipd,ipd,Scenario1,0,5,2021-09-29T03:39,TTPl_9,0,C,TTPl_7,D,5
110,ipd,ipd,Scenario1,0,5,2021-09-29T03:39,TTPl_10,1,D,BPl_3,D,1
111,ipd,ipd,Scenario1,0,5,2021-09-29T03:39,TTPl_11,1,D,BPl_5,D,1
112,ipd,ipd,Scenario1,0,5,2021-09-29T03:39,TTPl_12,3,C,GPl_2,C,3
113,ipd,ipd,Scenario1,0,5,2021-09-29T03:39,TTPl_13,5,D,TTPl_4,C,0
114,ipd,ipd,Scenario1,0,5,2021-09-29T03:39,TTPl_14,0,C,BPl_4,D,5
115,ipd,ipd,Scenario1,0,5,2021-09-29T03:39,TTPl_15,0,C,TTPl_18,D,5
116,ipd,ipd,Scenario1,0,5,2021-09-29T03:39,TTPl_16,0,C,BPl_11,D,5
117,ipd,ipd,Scenario1,0,5,2021-09-29T03:39,TTPl_17,1,D,RPl_10,D,1
118,ipd,ipd,Scenario1,0,5,2021-09-29T03:39,TTPl_18,5,D,TTPl_15,C,0
119,ipd,ipd,Scenario1,0,5,2021-09-29T03:39,TTPl_19,0,C,BPl_17,D,5
120,ipd,ipd,Scenario1,0,6,2021-09-29T03:39,TTPl_0,5,D,RPl_2,C,0
121,ipd,ipd,Scenario1,0,6,2021-09-29T03:39,TTPl_1,1,D,TTPl_3,D,1
122,ipd,ipd,Scenario1,0,6,2021-09-29T03:39,TTPl_2,0,C,RPl_19,D,5
123,ipd,ipd,Scenario1,0,6,2021-09-29T03:39,TTPl_3,1,D,TTPl_1,D,1
124,ipd,ipd,Scenario1,0,6,2021-09-29T03:39,TTPl_4,5,D,GPl_9,C,0
125,ipd,ipd,Scenario1,0,6,2021-09-29T03:39,TTPl_5,1,D,TTPl_11,D,1
126,ipd,ipd,Scenario1,0,6,2021-09-29T03:39,TTPl_6,0,C,RPl_6,D,5
127,ipd,ipd,Scenario1,0,6,2021-09-29T03:39,TTPl_7,3,C,GPl_10,C,3
128,ipd,ipd,Scenario1,0,6,2021-09-29T03:39,TTPl_8,5,D,GPl_8,C,0
129,ipd,ipd,Scenario1,0,6,2021-09-29T03:39,TTPl_9,5,D,GPl_17,C,0
130,ipd,ipd,Scenario1,0,6,2021-09-29T03:39,TTPl_10,1,D,BPl_15,D,1
131,ipd,ipd,Scenario1,0,6,2021-09-29T03:39,TTPl_11,1,D,TTPl_5,D,1
132,ipd,ipd,Scenario1,0,6,2021-09-29T03:39,TTPl_12,3,C,RPl_16,C,3
133,ipd,ipd,Scenario1,0,6,2021-09-29T03:39,TTPl_13,3,C,GPl_1,C,3
134,ipd,ipd,Scenario1,0,6,2021-09-29T03:39,TTPl_14,5,D,GPl_15,C,0
135,ipd,ipd,Scenario1,0,6,2021-09-29T03:39,TTPl_15,1,D,RPl_17,D,1
136,ipd,ipd,Scenario1,0,6,2021-09-29T03:39,TTPl_16,1,D,RPl_8,D,1
137,ipd,ipd,Scenario1,0,6,2021-09-29T03:39,TTPl_17,1,D,BPl_6,D,1
138,ipd,ipd,Scenario1,0,6,2021-09-29T03:39,TTPl_18,0,C,BPl_16,D,5
139,ipd,ipd,Scenario1,0,6,2021-09-29T03:39,TTPl_19,5,D,GPl_16,C,0
140,ipd,ipd,Scenario1,0,7,2021-09-29T03:39,TTPl_0,0,C,BPl_2,D,5
141,ipd,ipd,Scenario1,0,7,2021-09-29T03:39,TTPl_1,1,D,TTPl_17,D,1
142,ipd,ipd,Scenario1,0,7,2021-09-29T03:39,TTPl_2,5,D,GPl_13,C,0
143,ipd,ipd,Scenario1,0,7,2021-09-29T03:39,TTPl_3,5,D,GPl_7,C,0
144,ipd,ipd,Scenario1,0,7,2021-09-29T03:39,TTPl_4,0,C,RPl_7,D,5
145,ipd,ipd,Scenario1,0,7,2021-09-29T03:39,TTPl_5,1,D,BPl_0,D,1
146,ipd,ipd,Scenario1,0,7,2021-09-29T03:39,TTPl_6,5,D,GPl_9,C,0
147,ipd,ipd,Scenario1,0,7,2021-09-29T03:39,TTPl_7,0,C,TTPl_18,D,5
148,ipd,ipd,Scenario1,0,7,2021-09-29T03:39,TTPl_8,3,C,RPl_12,C,3
149,ipd,ipd,Scenario1,0,7,2021-09-29T03:39,TTPl_9,0,C,RPl_8,D,5
150,ipd,ipd,Scenario1,0,7,2021-09-29T03:39,TTPl_10,5,D,RPl_11,C,0
151,ipd,ipd,Scenario1,0,7,2021-09-29T03:39,TTPl_11,1,D,BPl_10,D,1
152,ipd,ipd,Scenario1,0,7,2021-09-29T03:39,TTPl_12,3,C,RPl_15,C,3
153,ipd,ipd,Scenario1,0,7,2021-09-29T03:39,TTPl_13,3,C,GPl_10,C,3
154,ipd,ipd,Scenario1,0,7,2021-09-29T03:39,TTPl_14,0,C,TTPl_15,D,5
155,ipd,ipd,Scenario1,0,7,2021-09-29T03:39,TTPl_15,5,D,TTPl_14,C,0
156,ipd,ipd,Scenario1,0,7,2021-09-29T03:39,TTPl_16,5,D,RPl_6,C,0
157,ipd,ipd,Scenario1,0,7,2021-09-29T03:39,TTPl_17,1,D,TTPl_1,D,1
158,ipd,ipd,Scenario1,0,7,2021-09-29T03:39,TTPl_18,5,D,TTPl_7,C,0
159,ipd,ipd,Scenario1,0,7,2021-09-29T03:39,TTPl_19,3,C,GPl_12,C,3
160,ipd,ipd,Scenario1,0,8,2021-09-29T03:39,TTPl_0,1,D,TTPl_7,D,1
161,ipd,ipd,Scenario1,0,8,2021-09-29T03:39,TTPl_1,5,D,GPl_13,C,0
162,ipd,ipd,Scenario1,0,8,2021-09-29T03:39,TTPl_2,3,C,GPl_6,C,3
163,ipd,ipd,Scenario1,0,8,2021-09-29T03:39,TTPl_3,0,C,BPl_7,D,5
164,ipd,ipd,Scenario1,0,8,2021-09-29T03:39,TTPl_4,5,D,GPl_15,C,0
165,ipd,ipd,Scenario1,0,8,2021-09-29T03:39,TTPl_5,1,D,BPl_2,D,1
166,ipd,ipd,Scenario1,0,8,2021-09-29T03:39,TTPl_6,0,C,RPl_9,D,5
167,ipd,ipd,Scenario1,0,8,2021-09-29T03:39,TTPl_7,1,D,TTPl_0,D,1
168,ipd,ipd,Scenario1,0,8,2021-09-29T03:39,TTPl_8,3,C,RPl_2,C,3
169,ipd,ipd,Scenario1,0,8,2021-09-29T03:39,TTPl_9,5,D,GPl_17,C,0
170,ipd,ipd,Scenario1,0,8,2021-09-29T03:39,TTPl_10,3,C,RPl_5,C,3
171,ipd,ipd,Scenario1,0,8,2021-09-29T03:39,TTPl_11,1,D,RPl_14,D,1
172,ipd,ipd,Scenario1,0,8,2021-09-29T03:39,TTPl_12,3,C,RPl_12,C,3
173,ipd,ipd,Scenario1,0,8,2021-09-29T03:39,TTPl_13,3,C,GPl_3,C,3
174,ipd,ipd,Scenario1,0,8,2021-09-29T03:39,TTPl_14,1,D,BPl_18,D,1
175,ipd,ipd,Scenario1,0,8,2021-09-29T03:39,TTPl_15,3,C,RPl_6,C,3
176,ipd,ipd,Scenario1,0,8,2021-09-29T03:39,TTPl_16,0,C,BPl_12,D,5
177,ipd,ipd,Scenario1,0,8,2021-09-29T03:39,TTPl_17,1,D,BPl_5,D,1
178,ipd,ipd,Scenario1,0,8,2021-09-29T03:39,TTPl_18,0,C,RPl_0,D,5
179,ipd,ipd,Scenario1,0,8,2021-09-29T03:39,TTPl_19,3,C,GPl_2,C,3
180,ipd,ipd,Scenario1,0,9,2021-09-29T03:39,TTPl_0,5,D,GPl_18,C,0
181,ipd,ipd,Scenario1,0,9,2021-09-29T03:39,TTPl_1,3,C,RPl_15,C,3
182,ipd,ipd,Scenario1,0,9,2021-09-29T03:39,TTPl_2,3,C,TTPl_13,C,3
183,ipd,ipd,Scenario1,0,9,2021-09-29T03:39,TTPl_3,1,D,BPl_13,D,1
184,ipd,ipd,Scenario1,0,9,2021-09-29T03:39,TTPl_4,3,C,GPl_9,C,3
185,ipd,ipd,Scenario1,0,9,2021-09-29T03:39,TTPl_5,1,D,TTPl_18,D,1
186,ipd,ipd,Scenario1,0,9,2021-09-29T03:39,TTPl_6,1,D,BPl_18,D,1
187,ipd,ipd,Scenario1,0,9,2021-09-29T03:39,TTPl_7,5,D,GPl_6,C,0
188,ipd,ipd,Scenario1,0,9,2021-09-29T03:39,TTPl_8,3,C,GPl_1,C,3
189,ipd,ipd,Scenario1,0,9,2021-09-29T03:39,TTPl_9,0,C,BPl_3,D,5
190,ipd,ipd,Scenario1,0,9,2021-09-29T03:39,TTPl_10,3,C,GPl_0,C,3
191,ipd,ipd,Scenario1,0,9,2021-09-29T03:39,TTPl_11,1,D,TTPl_16,D,1
192,ipd,ipd,Scenario1,0,9,2021-09-29T03:39,TTPl_12,0,C,BPl_0,D,5
193,ipd,ipd,Scenario1,0,9,2021-09-29T03:39,TTPl_13,3,C,TTPl_2,C,3
194,ipd,ipd,Scenario1,0,9,2021-09-29T03:39,TTPl_14,1,D,RPl_0,D,1
195,ipd,ipd,Scenario1,0,9,2021-09-29T03:39,TTPl_15,3,C,GPl_3,C,3
196,ipd,ipd,Scenario1,0,9,2021-09-29T03:39,TTPl_16,1,D,TTPl_11,D,1
197,ipd,ipd,Scenario1,0,9,2021-09-29T03:39,TTPl_17,1,D,BPl_6,D,1
198,ipd,ipd,Scenario1,0,9,2021-09-29T03:39,TTPl_18,1,D,TTPl_5,D,1
199,ipd,ipd,Scenario1,0,9,2021-09-29T03:39,TTPl_19,3,C,RPl_19,C,3
200,ipd,ipd,Scenario1,0,10,2021-09-29T03:39,TTPl_0,3,C,GPl_12,C,3
201,ipd,ipd,Scenario1,0,10,2021-09-29T03:39,TTPl_1,3,C,GPl_2,C,3
202,ipd,ipd,Scenario1,0,10,2021-09-29T03:39,TTPl_2,3,C,RPl_4,C,3
203,ipd,ipd,Scenario1,0,10,2021-09-29T03:39,TTPl_3,5,D,TTPl_15,C,0
204,ipd,ipd,Scenario1,0,10,2021-09-29T03:39,TTPl_4,0,C,BPl_9,D,5
205,ipd,ipd,Scenario1,0,10,2021-09-29T03:39,TTPl_5,1,D,TTPl_12,D,1
206,ipd,ipd,Scenario1,0,10,2021-09-29T03:39,TTPl_6,1,D,BPl_15,D,1
207,ipd,ipd,Scenario1,0,10,2021-09-29T03:39,TTPl_7,0,C,BPl_12,D,5
208,ipd,ipd,Scenario1,0,10,2021-09-29T03:39,TTPl_8,3,C,GPl_4,C,3
209,ipd,ipd,Scenario1,0,10,2021-09-29T03:39,TTPl_9,1,D,BPl_14,D,1
210,ipd,ipd,Scenario1,0,10,2021-09-29T03:39,TTPl_10,0,C,BPl_3,D,5
211,ipd,ipd,Scenario1,0,10,2021-09-29T03:39,TTPl_11,1,D,RPl_10,D,1
212,ipd,ipd,Scenario1,0,10,2021-09-29T03:39,TTPl_12,1,D,TTPl_5,D,1
213,ipd,ipd,Scenario1,0,10,2021-09-29T03:39,TTPl_13,0,C,BPl_4,D,5
214,ipd,ipd,Scenario1,0,10,2021-09-29T03:39,TTPl_14,5,D,RPl_2,C,0
215,ipd,ipd,Scenario1,0,10,2021-09-29T03:39,TTPl_15,0,C,TTPl_3,D,5
216,ipd,ipd,Scenario1,0,10,2021-09-29T03:39,TTPl_16,5,D,RPl_3,C,0
217,ipd,ipd,Scenario1,0,10,2021-09-29T03:39,TTPl_17,5,D,RPl_9,C,0
218,ipd,ipd,Scenario1,0,10,2021-09-29T03:39,TTPl_18,1,D,RPl_16,D,1
219,ipd,ipd,Scenario1,0,10,2021-09-29T03:39,TTPl_19,3,C,RPl_17,C,3
220,ipd,ipd,Scenario1,0,11,2021-09-29T03:39,TTPl_0,0,C,BPl_2,D,5
221,ipd,ipd,Scenario1,0,11,2021-09-29T03:39,TTPl_1,3,C,GPl_18,C,3
222,ipd,ipd,Scenario1,0,11,2021-09-29T03:39,TTPl_2,0,C,BPl_14,D,5
223,ipd,ipd,Scenario1,0,11,2021-09-29T03:39,TTPl_3,0,C,RPl_3,D,5
224,ipd,ipd,Scenario1,0,11,2021-09-29T03:39,TTPl_4,5,D,GPl_0,C,0
225,ipd,ipd,Scenario1,0,11,2021-09-29T03:39,TTPl_5,1,D,RPl_5,D,1
226,ipd,ipd,Scenario1,0,11,2021-09-29T03:39,TTPl_6,5,D,RPl_10,C,0
227,ipd,ipd,Scenario1,0,11,2021-09-29T03:39,TTPl_7,1,D,BPl_9,D,1
228,ipd,ipd,Scenario1,0,11,2021-09-29T03:39,TTPl_8,0,C,BPl_16,D,5
229,ipd,ipd,Scenario1,0,11,2021-09-29T03:39,TTPl_9,1,D,BPl_17,D,1
230,ipd,ipd,Scenario1,0,11,2021-09-29T03:39,TTPl_10,1,D,BPl_8,D,1
231,ipd,ipd,Scenario1,0,11,2021-09-29T03:39,TTPl_11,5,D,GPl_12,C,0
232,ipd,ipd,Scenario1,0,11,2021-09-29T03:39,TTPl_12,1,D,BPl_19,D,1
233,ipd,ipd,Scenario1,0,11,2021-09-29T03:39,TTPl_13,5,D,RPl_9,C,0
234,ipd,ipd,Scenario1,0,11,2021-09-29T03:39,TTPl_14,3,C,RPl_7,C,3
235,ipd,ipd,Scenario1,0,11,2021-09-29T03:39,TTPl_15,5,D,GPl_11,C,0
236,ipd,ipd,Scenario1,0,11,2021-09-29T03:39,TTPl_16,3,C,GPl_14,C,3
237,ipd,ipd,Scenario1,0,11,2021-09-29T03:39,TTPl_17,0,C,RPl_2,D,5
238,ipd,ipd,Scenario1,0,11,2021-09-29T03:39,TTPl_18,1,D,BPl_7,D,1
239,ipd,ipd,Scenario1,0,11,2021-09-29T03:39,TTPl_19,3,C,GPl_9,C,3
240,ipd,ipd,Scenario1,0,12,2021-09-29T03:39,TTPl_0,5,D,RPl_3,C,0
241,ipd,ipd,Scenario1,0,12,2021-09-29T03:39,TTPl_1,0,C,BPl_16,D,5
242,ipd,ipd,Scenario1,0,12,2021-09-29T03:39,TTPl_2,1,D,TTPl_18,D,1
243,ipd,ipd,Scenario1,0,12,2021-09-29T03:39,TTPl_3,1,D,BPl_19,D,1
244,ipd,ipd,Scenario1,0,12,2021-09-29T03:39,TTPl_4,3,C,TTPl_16,C,3
245,ipd,ipd,Scenario1,0,12,2021-09-29T03:39,TTPl_5,5,D,TTPl_13,C,0
246,ipd,ipd,Scenario1,0,12,2021-09-29T03:39,TTPl_6,3,C,RPl_5,C,3
247,ipd,ipd,Scenario1,0,12,2021-09-29T03:39,TTPl_7,5,D,GPl_6,C,0
248,ipd,ipd,Scenario1,0,12,2021-09-29T03:39,TTPl_8,1,D,BPl_18,D,1
249,ipd,ipd,Scenario1,0,12,2021-09-29T03:39,TTPl_9,5,D,GPl_11,C,0
250,ipd,ipd,Scenario1,0,12,2021-09-29T03:39,TTPl_10,5,D,TTPl_14,C,0
251,ipd,ipd,Scenario1,0,12,2021-09-29T03:39,TTPl_11,3,C,RPl_16,C,3
252,ipd,ipd,Scenario1,0,12,2021-09-29T03:39,TTPl_12,1,D,BPl_1,D,1
253,ipd,ipd,Scenario1,0,12,2021-09-29T03:39,TTPl_13,0,C,TTPl_5,D,5
254,ipd,ipd,Scenario1,0,12,2021-09-29T03:39,TTPl_14,0,C,TTPl_10,D,5
255,ipd,ipd,Scenario1,0,12,2021-09-29T03:39,TTPl_15,3,C,GPl_4,C,3
256,ipd,ipd,Scenario1,0,12,2021-09-29T03:39,TTPl_16,3,C,TTPl_4,C,3
257,ipd,ipd,Scenario1,0,12,2021-09-29T03:39,TTPl_17,1,D,RPl_15,D,1
258,ipd,ipd,Scenario1,0,12,2021-09-29T03:39,TTPl_18,1,D,TTPl_2,D,1
259,ipd,ipd,Scenario1,0,12,2021-09-29T03:39,TTPl_19,3,C,RPl_14,C,3
260,ipd,ipd,Scenario1,0,13,2021-09-29T03:39,TTPl_0,3,C,RPl_7,C,3
261,ipd,ipd,Scenario1,0,13,2021-09-29T03:39,TTPl_1,5,D,TTPl_5,C,0
262,ipd,ipd,Scenario1,0,13,2021-09-29T03:39,TTPl_2,1,D,BPl_10,D,1
263,ipd,ipd,Scenario1,0,13,2021-09-29T03:39,TTPl_3,5,D,GPl_19,C,0
264,ipd,ipd,Scenario1,0,13,2021-09-29T03:39,TTPl_4,3,C,RPl_16,C,3
265,ipd,ipd,Scenario1,0,13,2021-09-29T03:39,TTPl_5,0,C,TTPl_1,D,5
